Smiles,PIC50
C[C@](CN1CCNCC1)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)OCC6(CC6)CO)O,8.236572006
CCNCCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl,7.180456064
C1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)NO)NC(=O)C2=CC3=C(N2)C=CC=C3O,6.48148606
CCC/C=C/C(=O)OC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC,7.515700161
C1CCN(CC1)C(=S)SCC(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=CC=N3,7.568636236
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)[C@@H](CC(=O)O)C3=CC=C(C=C3)Cl)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,8.301029996
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)C)C(=O)N6CCC7(CCCC7)CC6)C,7.565431096
COCC/C(=N\S(=O)(=O)CC1=CC(=C(C=C1)Cl)Cl)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OCCCN5CCOCC5)OC)F,8.203425667
C1=CC(=CC=C1N2C3=C(C=CC(=C3)C#N)C=C4C2=NC(=O)NC4=O)OC(F)F,6.055517328
CNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=C(C(=CC=C4)OC)Cl,8.301029996
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)S(=O)(=O)N(C)C)C3=CC=CC=C3)C,5.416801226
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)C6=CC=C(C=C6)F,8.026872146
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C(=C4)F)C(=O)NC)OCCO)C,8.001304842
C1=CC=C(C(=C1)C(=O)NC2=CC=CC3=C2N=CN3)OCCCCC(=O)NO,5.568636236
C1=CC(=C(C=C1NC(=O)CCCCCC(=O)NO)C(=O)NC2=CC(=C(C=C2)F)F)O,6
CC(=O)NC1=CC=CC(=C1)NCCC2(CCOC(C2)(C)C)C3=CC=CC=C3,5.869666232
CC(C)(C)C1=CC=C(C=C1)CN2CC=C(C2=O)CCC(=O)NO,7
CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,7.420216403
C1=CC=C(C(=C1)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N)[N+](=O)[O-],7.408935393
CC(C)NC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC=CC=C4Cl,8.698970004
CN(C)CCNC(=O)C1=C2C(=CC(=C1)Cl)N=C3C=CC4=C(C3=N2)C=CC=C4OC,7.677780705
CN1C=C(N=C1)S(=O)(=O)N(CC2=CC=CC=C2)[C@@H]3CCC[C@@H]3N(CC4=CN=CN4C)C5=CC=C(C=C5)C#N,6
CC1=CC=C(C2=NC3=CC=CC=C3N=C12)C(=O)NCCCN(C)CCCNC(=O)C4=CC=C(C5=NC6=CC=CC=C6N=C45)C,6.425968732
C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3F)NCC4=CC=C(C=C4)C5=CN=CC=C5,5.187086643
CN(C)C/C=C/C(=O)N1CCC(CC1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C(=CC(=C4Cl)OC)OC)Cl)NC5CCCCC5,8.974694135
CC1(C=CC2=C(C=CC(=C2O1)C(=O)/C=C/C3=CC(=C(C=C3)OC)NC(=O)C=C)OC)C,6.075720714
CCOCCOC1=C(C=C(C=C1)NC2=NC=NC3=CC(=C(C=C32)NC(=O)/C=C/CN(C)C)OCCOCC)Cl,8.209714836
CN(C)CCOC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,8.096910013
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=CC=C(C=C4)NC(=O)C5CCNCC5,7.238824187
C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C4=CC=CO4,8.075720714
CCN(CC)CC(=O)NC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,7.075720714
CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCC(=O)NO,6
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=CC=CC=C5N(C4=O)CCO,7.585026652
COC1=C(C=C(C=C1)/C=C/2\CCC=CC2=O)OC,6.193820026
CN1C=C(C2=CC=CC=C21)/C=C/3\CCC=CC3=O,5.472370099
CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=C(C=C3)OC)NN=C4N,7.537602002
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)C6=CC=C(C=C6)N,8.88941029
C1CCC(C1)SC2=NN=C(N2C3=CN=CC=C3)COC4=CC=CC=C4Cl,5.893809103
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=C(C=C(C=C4)C(=O)NC5CCNCC5)OC,7.565431096
CN1C=C(N=C1)S(=O)(=O)N(CC2=CC=CC=C2)[C@H]3CCC[C@@H]3N(CC4=CN=CN4C)C5=CC=C(C=C5)C#N,6.346787486
C[C@@H](C1=CC=C(C=C1)Cl)N2C(=O)C3=C([C@@]2(C4=CC=C(C=C4)Cl)OC5COC[C@H]5O)C=CC(=C3)C(C)(C)O,6.638272164
COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=C(C(=C2)OC)OC)OC)OC,6.522878745
CCC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)CN3CCN(CC3)C)C#CC4=CN5C(=CC=N5)N=C4,8.16678912
C1COCCN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N,6.499996932
C1C2CC3CC1CC(C2)(C3)C(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NCC4=CC=CC=C4,5.403402904
CNC1=NC=C2CN(C(=O)N(C2=N1)C3CCN(CC3)C(=O)/C=C/CN(C)C)C4=C(C(=CC(=C4Cl)OC)OC)Cl,9.13667714
CC1=CN=C(S1)NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@H](CC4CCCC4)CC(=O)NO,8.555955204
CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=C(C=C3)C,5.721246399
CCN(CC)CCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Br)Br)N,5.080921908
COC1=C2C=C(C=N1)C3=NN4C(=CN=C4S3)CC5=CC(=CN=C5)CNC(=O)C6=CC(=CC=C6)S(=O)(=O)N2,8.050609993
C1CNC2=CC3=C(C=C21)C(C(=C(O3)N)C#N)C4=CC(=CC=C4)Br,6.631341288
CCCCC/C(=N\S(=O)(=O)CC1=CC=CC=C1)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,7.589391457
CC1=CC=C(C=C1)NC(=O)C2=CC(=NC3=C2C=CC(=C3)OC)C4=CC=CC=C4,4
CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC4CCCCC4,7.366531544
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)CNC5=C4C=CC(=C5)F,8.119186408
CCOC(=O)C1=C(OC2=C(C1C3=CC(=CC=C3)Cl)C=C4CCCNC4=C2)N,6.355561411
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)N(CCO4)C(=O)NC5=CC=C(C=C5)F,8.519993057
CN1C=CC2=C(C=CC=C21)C3=NCC(O3)C4=CC(=C(C(=C4)OC)OC)OC,7.060480747
C1CCN(C(C1)CO)CCC(=O)NC2=C3C(=C(C=C2)NC(=O)CCN4CCCCC4CO)C(=O)C5=CC=CC=C5C3=O.Cl,7.698970004
CC1=CC2=C(C=C1)NC(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F)C,6.251811973
CC(=CC(=O)OC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC)C,7.512861625
CC(C)(C)OC(=O)NCCOCCOCCOCCC(=O)NCCCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S,5.540607512
C1COCCC12N=C(N=C(N2OCCCOC3=CC(=C(C=C3)Cl)Cl)N)N.Br,7.045757491
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=C(C=C5)F,9
CCCN1C(=O)C2=C(C(=CC=C2)OC)N3C1=NNC3=S,5.614393726
CN(CCCNC(=O)C1=C2C(=CC=C1)N=C3C=C(C=CC3=N2)Cl)CCCNC(=O)C4=C5C(=CC=C4)N=C6C=C(C=CC6=N5)Cl,5.528708289
C1COCCC12N=C(N=C(N2OCCCOC3=CC=C(C=C3)Br)N)N.Br,6.494850022
CC1=C(C=C(C=C1)NCCC2(CCOC(C2)(C)C)C3=CC=CC=C3)Cl,7.30980392
C1=CC(=CC(=C1)[N+](=O)[O-])C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N,7.356547324
CC(=O)C1=CC=CC(=C1)C2=CC=C(C=C2)OCC3=NN=C(N3C4=CN=CC=C4)SC5CCCC5,6.345823458
CN(C)C1=CC2=C(C=C1)N=C3C(=C2)C=CC=C3C(=O)NCCCN(C)CCCNC(=O)C4=CC=CC5=CC6=C(C=CC(=C6)N(C)C)N=C54,6.119186408
CN1C=CC2=C1C=CC(=C2)C3=NC=CN4C3=NC=C4C5=CC(=C(C(=C5)OC)OC)OC,5
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)NC(=O)NCC2=CN=CC=C2,7.853871964
C1=CC=C(C=C1)C2=CC3=NC(=C(N3C=C2)CC(=O)NC4=CC5=C(C=C4)C=CS5(=O)=O)C6=CC=CC=C6,5.619788758
CN(C)CC1=CC=C(C=C1)C2C(C3=NNC(=O)C4=C3C(=CC=C4)N2)C5=CC=CC=C5,8.627087997
C1=CC=C(C=C1)N2C(=NN=C2SC3=CC=CC=C3)COC4=CC=CC=C4,5.42136079
COC1=C(C=CC(=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O[C@H]7[C@@H]([C@@H]([C@H](O7)CO)O)O)OC)O,5.891773344
C1CC2=C(C(C3=CNC(=C3N2)C(=O)O)C4=CC=C(O4)SC5=NC6=CC=CC=C6N5)C(=O)C1,7.124938737
COC1=CC=CC(=C1Cl)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,9
CC[C@@H]1CO[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,8.199970641
C1COCCC12N=C(N=C(N2OCCCOC3=C(C=C(C=C3)Cl)Cl)N)N.Br,6.055517328
CC1=CC=C(C=C1)CC2=CN(C3=C2C=C(C=C3)C4=C(ON=C4C)C)CCCCCCC(=O)NO,6.536107011
CCNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC=CC=C4Cl,8.698970004
CC1=C(C=CC=C1C2=CC=CC=C2)COC3=CC4=C(C=C3)C=C(C=C4)CN5C[C@H](C[C@H]5C(=O)O)O,5
COCC/C(=N\S(=O)(=O)CC1=CC(=C(C=C1)Cl)Cl)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,8.076755981
CC1=C(C=CC=C1C2=CN=CC=C2)COC3=C(C=C(C(=C3)OCC4=CC(=CC=C4)C#N)CNC(C)(C)C(=O)O)Cl,8
CC1(CC(CCO1)(CCNC2=CC=C(C=C2)Cl)C3=CC=CC=C3)C,6.443697499
CC(C)N1C=NC2=C(N=CN=C21)NCC3=CC=CO3,5.040958608
C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)NC(=O)CCNCC6=CC=NC=C6)C7=CC=CC=C7S5,7.920818754
CC1=NC(=NO1)C2=C3CCCCN3C4=C2N=CN=C4N5CCN(CC5)CCC6=CC=CC=C6,6.187086643
C1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NCC3=CN=CC=C3,7.30980392
C[C@H](C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC=NC=C4)NC(=O)[C@H]5CCCCN5,6.595166283
CCN1/C(=C/C2=[N+](C=CS2)CC3=CC=CC=C3OC)/S/C(=C/4\N(C5=C(S4)C=C(C=C5)C)C)/C1=O.[Cl-],7.086186148
C[C@@H]1CC[C@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N)C(=O)NC5=CC=CC=C5,6.099999035
C[C@@H](C(=O)NC(CC1=CC=C(C=C1)N=C(N)N)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)NC(=O)[C@@H](CO)NS(=O)(=O)C4=CC=CS4,8.823908741
CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=NC=C4,6.30980392
COC1=CC(=CC(=C1OC)OC)C2C3=CC4=C(C=C3OC(=C2C#N)N)OCO4,7.485452247
CC(C)N1CCN(CC1)CC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,8.045757491
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC(=C(C=C4)C)F,7.698970004
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CN6CCN(CC6)C)Cl,6.648203693
C1COCCC12N=C(N=C(N2OCCCOC3=CC=CC=C3)N)N.Br,5.221125528
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=CC=CC=C5C(=O)N4,6.588380294
CC1=C(C=CC=C1C2=CC=NC=C2)COC3=C(C=C(C(=C3)OCC4=CC(=CC=C4)C#N)CNC(C)(C)C(=O)O)Cl,7
CC1(CC(CCO1)(CCNC2=CC=CC(=C2)C(C)(C)C)C3=CC=CC=C3)C,6.254925208
CC(=O)O.C1CCN(CC1)CCC(=O)NC2=CC3=C(C=C2)C(=O)C4=C(C3=O)C=CC(=C4)NC(=O)CCN5CCCCC5,5.886056648
COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=C(C(=C2)OC)OC)OC)N,8
C1CCC(C1)[C@H](C2=CC=CC=N2)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6[C@@H]7CC(C[C@@H]6COC7)O,8.657577319
CC1=CC=C(C=C1)C(=O)/C=C\C(=O)O[C@H](CC=C(C)C)C2=CC(=O)C3=C(C=CC(=C3C2=O)O)O,7.344861565
COCCNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC,7.920095532
C/C(=C\C1=CC(=C(C=C1)OC)[N+](=O)[O-])/C(=O)C2=CC(=C(C(=C2)OC)OC)OC,7.22184875
CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)C#CC3=CN4C(=CC=N4)N=C3,8.211831629
CCOP(=O)(CCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S)OCC,4.857297754
C1CN(CCN1C2=NC=CC=N2)C(=S)SCC(=O)NC3=CC(=CC=C3)NC(=O)C4=CC=CC=N4,6.519993057
C[C@]12CC[C@H](C1(C)C)CC(=O)N2CC3=CN(N=N3)C4=CC=CC=C4Cl,6.568636236
C1CCN(CC1)C(=O)CCC(=O)OCCCCCCSC2=CC=C(C3=NON=C23)[N+](=O)[O-],5.701146924
C1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)NO)NC(=O)C2=CC=CS2,6.050609993
CN1CCC(C1)N(C)C(=O)C2=CC(=CC=C2)NC3=NC4=NC5=C(CCCCC(=O)NC6=CC=CC(=C6)N4)C=NN53,7.080921908
CC1=C(N=NN1C2=CC=C(C=C2)Cl)/C(=N/NC3=NC(=CS3)C4=CC=C(C=C4)Cl)/C,7.22184875
CN1C=NC=C1CN(CCN(CC2CCCCC2)S(=O)(=O)C3=CC=CC=N3)C4=C(C=C(C=C4)C#N)F,6.602059991
CC1=C(N=NN1C2=CC=C(C=C2)C(=O)O)C3=NN(C=C3/C=N/O)C4=CC=CC=C4,7.397940009
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CN6CCN(CC6)C(=O)C)Cl,6.389872387
C1CNC(=O)C2=C1NC(=C2)C3=CC=NC=C3,8
COC1=CC2=NC=CC(=C2C=C1)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5CC5,9.349984048
CC1=CC(=CC=C1)C2=CC(=O)C3=C(N2)N=CC=C3,5.48148606
C1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)NO)NC(=O)C2=CC3=C(N2)C=CC=C3Br,6.30980392
CC(C)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=C(C=C(C=C3)Cl)S(=O)(=O)C)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,8.721246399
C1C[C@H](N(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)N[C@@H](CNC(=O)NCC3=CC=C(C=C3)N)C(=O)O,7.638272164
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCN)C(=O)C4=CC5=CC=CC=C5S4,7.397940009
CNC(=O)NC1=NC=C(C(=C1)C(F)(F)F)C2=NN3C=C(C=C3C(=N2)N4CCOCC4)CN5CCN(CC5)S(=O)(=O)C,7.627087997
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)Cl,4
CCOCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=C,7.285586408
C1=CC(=CN=C1)CNC(=O)NC2=CC=C(C=C2)S(=O)(=O)C3=CC=C(C=C3)Cl,8.301029996
CS(=O)(=O)C1=CC(=C(C=C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5)Cl,7.356547324
CC(=O)N1CCN(CC1)C2=NN(N=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C4=CC=C(C=C4)F,6.463441557
CC(=O)NN1C(=O)C2=C3C4=C(C(=CC=C4)O)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O,6.585026652
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CC=NC=C5)C(F)(F)F,5.721246399
CC1=CC=C(C=C1)N2N=C(C(=N2)N3CCN(CC3)C(=O)C)C(=O)C4=CC(=C(C(=C4)OC)OC)OC,6.370590401
CCOP(=O)(C(C1=CC=C(C=C1)NC2=NC=C3C(=N2)C(=CS3)C4=CC=CC=C4OC)O)OCC,6.492819023
CN1C=NC=C1CN(CCN(CC2=CC=CC=C2)S(=O)(=O)C3=CC=CC=N3)C4=CC=C(C=C4)C#N,7.602059991
CC1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)NS(=O)(=O)C4=CC=C(C=C4)C)C,6.420216403
CC(C)C(CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,7.602059991
CC(C)(C)OC(=O)NC1CCCN(C1)C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N,7.299988938
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)CCOCCOCCOCCOCCN,5.27083521
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)C)C(=O)N6CC7CCC(C6)N7C)C,8.337242168
C1CCC2=C(C1)C3=C(N2)N=CN=C3NC4=CC(=CC=C4)Br,7.337242168
CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=O)NC3C4=CC=CC=C4)C,7.333482019
CC1=C(SC2=C1C(=N[C@H](C3=NN=C(N32)C)CC(=O)OC(C)(C)C)C4=CC=C(C=C4)Cl)C,7.15490196
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=C(C=C(C=C4)C(=O)NC5CCNCC5)C(F)(F)F,6.149353765
CCC(C1=NC2=C(C(=O)N1)SC=C2)N(CCCN)C(=O)C3=CC=C(C=C3)C,5.045757491
C1CC1C2=CC(=NN2)NC(=O)[C@H](C3=CC=CC=C3)N,6.017728767
COCC/C(=N\S(=O)(=O)CC1=CC=C(C=C1)C(F)(F)F)/NC2=CC(=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)F,7.334231449
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2)C3=CC=CC=C3,6.15490196
CNC1=NC=CC(=N1)C2=CC3=C(C=C2)C(=NN3)N,6
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC=C6F,8.397940009
CC(C)[C@@H](C(=O)OC)NC(=O)CCCCCCC(=O)NO,6.420216403
CC(C)N(CC(=O)NC1=CN=NC=C1)C(=O)COC2=CC=C(C=C2)CC(=O)OC,5.806597097
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=CC(=C4)C#N,5
C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=C5C(=C(C=C4)NC(=O)CNCCN)C6=CC=CC=C6S5,7.795880017
CC(C)(C)C(=O)OC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC,7.472370099
CC(=O)O[C@@H]1C[C@]2([C@@H](CC[C@@H]2O)C3=C1[C@]4([C@H](OC(=O)/C(=C/N(C)CCCN(C)C)/C4=C(C3=O)O)COC)C)C,7.193820026
CC1(CC(CCO1)(CCNC2=CC(=C(C=C2)F)Cl)C3=CC=CC=C3)C,7.602059991
CC1(CC(CCO1)(CCNC2=CC=CC(=C2)C#N)C3=CC=CC=C3)C,7.180456064
C[C@@H](C1=CC=C(C=C1)N2CCNC2=O)C(=O)NC3=NNC(=C3)C4CC4,8.698970004
CCOCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NS(=O)(=O)C=C,7.862645889
CC1(CCC(=C(C1)CN2CCN(CC2)C3=CC=C(C=C3)C(=O)NS(=O)(=O)C4=CC(=C(C=C4)N[C@H](CCN5CCN(CC5)C(=O)CCCCCNC6=CC=CC7=C6C(=O)N(C7=O)[C@@H]8CCC(=O)NC8=O)CSC9=CC=CC=C9)S(=O)(=O)C(F)(F)F)C1=CC=C(C=C1)Cl)C,6.28567024
CS(=O)(=O)C1=CC=CC(=C1)C2=CC=C(C=C2)OCC3=NN=C(N3C4=CN=CC=C4)SC5CCCC5,6.041914151
CC1=CC2=NC3=C(C=CC=C3N=C2C=C1)C(=O)NCCCN(C)CCCNC(=O)C4=C5C(=CC=C4)N=C6C=CC(=CC6=N5)C,6.161150909
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1N,7.22184875
C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)N,7.366531544
C1=CC2=C(C=C1OC(F)(F)F)C(=C(N2)O)C3=C(C4=C(N3)C=CC(=C4)F)N=O,7.219682688
C1=CC2=C(C(=C1)O)NC3=C4C(=C5C(=C23)C(=O)N(C5=O)NCC(CO)O)C6=C(N4C7C(C(C(C(O7)CO)O)O)O)C(=CC=C6)O,7.102372909
CC1=NN=C2N1C3=C(C=C(C=C3)F)C(=O)N2CCC4=CC=CC=C4,4.301029996
CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@@]23[C@@H](O2)[C@@H]([C@@]4([C@@]3(CC[C@H]5[C@H]4C[C@@H]6[C@]7([C@@]5(C(=O)C=C[C@@H]7O)C)O6)C)O)OC(=O)C)C,5.341988603
CN1C=C(C2=C1C=C(C=C2)NC3=NC=C(O3)C4=CC(=CC=C4)NC(=O)C5=CC=CC=C5)C#N,5.455931956
COC1=C(C(=C(C=C1)C(=O)/C=C/C2=CC(=C(C(=C2)F)OC)F)OC)OC,5.318758763
C1CSCCC12N=C(N=C(N2OCCCOC3=CC(=CC=C3)Br)N)N.Cl,9
COC1=CC(=CC(=C1OC)OC)/C=C/2\CN(C=CC2=O)C(=O)OCC3=CC=CC=C3,4.616184634
CN(C)C1=CC=C(C=C1)C(=O)NC(CCCCCC(=O)NO)C(=O)NC2CCCC3=CC=CC=C23,6.522878745
C[C@]12CC[C@H]3[C@@]4(C=CC(=O)C(=C)[C@H]4CC[C@@]3(C1)CC(=O)O2)C,5.026872146
CC1C(=O)N(C2=C(N1C3CC3)C=C(C=C2)NC(=O)OC4=CC=C(C=C4)C)C,6.080921908
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)SC=C2)N(CCCNS(=O)(=O)C)C(=O)C4=CC=C(C=C4)C,5.222573178
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)CCOCCOCCOCCOCCNC(=O)[C@H](CCC(=O)O)N,4.881735274
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2)C3=CC(=CC=C3)N4CCCC4,7.795880017
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCOCC5)OCCO)C,8.025949097
CNC(=O)N1CCOC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC,7.400007822
CCCC(=O)O[C@@H]1/C=C/[C@@](C/C=C(\C(=O)/C=C/[C@@]1(C)O)/CO)(C)CCC=C(C)C,5.378823718
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)CNC5=C4C(=CC=C5)F,8.552841969
CC(C)N1CCN(CC1)CCOC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,8.522878745
C1=CC(=CN=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,5.970616222
C1CCC2=C(C1)C(=O)NC(=N2)N3CCC4(CC3)C5=C(C=C(C=C5Cl)Cl)N(C4=O)CCO,8.022276395
COC1=CC(=CC(=C1OC)OC)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)/C(=N/O)/N,5
CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)S(=O)(=O)N,7.602059991
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=CS5,4.966576245
C1CCC(C1)C[C@H](CC(=O)NO)C(=O)N2CC3(CC3)C[C@H]2C4=NC(=NO4)C5=CC=CC=C5,8.42365865
